# YTID, start_seconds, end_seconds,all_labels,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,animal_sound,only_animal
#NAME?,0.0,10.0," ""/m/03fwl,/m/04rlf,/m/09x0r""",/m/03fwl,/m/04rlf,/m/09x0r,,,,,,,,,,True,False
CbKb-fGi8mE,30.0,40.0," ""/m/07q5rw0,/m/09x0r""",/m/07q5rw0,/m/09x0r,,,,,,,,,,,True,False
Cbs3oYxw2u0,30.0,40.0," ""/m/03k3r,/m/04rlf,/m/07rv9rh,/m/09x0r,/m/0jbk""",/m/03k3r,/m/04rlf,/m/07rv9rh,/m/09x0r,/m/0jbk,,,,,,,,True,False
CjvsP_c0NfU,260.0,270.0," ""/m/07r_80w,/m/09d5_""",/m/07r_80w,/m/09d5_,,,,,,,,,,,True,False
CnLzWqG3tEk,30.0,40.0," ""/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/0jbk""",/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/0jbk,,,,,,,,,True,False
Coq_grSFlNs,30.0,40.0," ""/m/07bgp,/m/07q0h5t,/m/09x0r""",/m/07bgp,/m/07q0h5t,/m/09x0r,,,,,,,,,,True,False
CpQF96UpBMw,90.0,100.0," ""/m/03fwl,/m/0ch8v,/m/0jbk""",/m/03fwl,/m/0ch8v,/m/0jbk,,,,,,,,,,True,False
CuXKDSAsJHU,300.0,310.0," ""/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk""",/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk,,,,,,,,,True,False
Cv94R4JPywI,30.0,40.0," ""/m/07pjwq1,/m/07s34ls""",/m/07pjwq1,/m/07s34ls,,,,,,,,,,,True,False
CxNgd-mdl1A,30.0,40.0," ""/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk""",/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk,,,,,,,,,True,False
CzXulSbFWPU,160.0,170.0," ""/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t""",/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t,,,,,,,,,True,False
D0-wedP8APM,30.0,40.0," ""/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/0jbk""",/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/0jbk,,,,,,,,True,False
D6thZbNv148,13.0,23.0," ""/m/03qc9zr,/m/04rlf,/m/0jbk""",/m/03qc9zr,/m/04rlf,/m/0jbk,,,,,,,,,,True,False
D7FY91p70mA,0.0,8.0," ""/m/03vt0,/m/09f96,/m/0h2mp""",/m/03vt0,/m/09f96,/m/0h2mp,,,,,,,,,,True,False
D7WIcFJ1Ye4,30.0,40.0," ""/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv""",/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv,,,,,,,,,True,False
DAU7ImBNu0g,50.0,60.0," ""/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136""",/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136,,,,,,,,,True,False
DBuNJS5Dqj8,80.0,90.0," ""/m/06hps""",/m/06hps,,,,,,,,,,,,True,False
DCBOS2UWKAA,30.0,40.0," ""/m/03k3r,/m/09x0r""",/m/03k3r,/m/09x0r,,,,,,,,,,,True,False
DIc3zDgrbZg,50.0,60.0," ""/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk""",/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
DIfiHkUAgWc,9.0,19.0," ""/m/07qn4z3""",/m/07qn4z3,,,,,,,,,,,,True,False
DIyBFLCpYFk,20.0,30.0," ""/m/01xq0k1,/m/07rpkh9,/m/0ch8v""",/m/01xq0k1,/m/07rpkh9,/m/0ch8v,,,,,,,,,,True,False
DJuJhFRWBYE,30.0,40.0," ""/m/07qdb04,/m/09ddx,/m/09x0r""",/m/07qdb04,/m/09ddx,/m/09x0r,,,,,,,,,,True,False
DMgNDCvrP4I,130.0,140.0," ""/m/05_wcq""",/m/05_wcq,,,,,,,,,,,,True,False
DOOUC0UPOKA,50.0,60.0," ""/m/01yrx,/m/068hy,/m/07pzfmf,/m/09x0r""",/m/01yrx,/m/068hy,/m/07pzfmf,/m/09x0r,,,,,,,,,True,False
DOtBB70Jgu4,60.0,70.0," ""/m/03wwcy,/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk""",/m/03wwcy,/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk,,,,,,,,True,False
DPdDm7TS5ws,30.0,40.0," ""/m/04rlf,/m/09x0r,/t/dd00018""",/m/04rlf,/m/09x0r,/t/dd00018,,,,,,,,,,True,False
DSP-Iu56n5Y,27.0,37.0," ""/m/07rv9rh""",/m/07rv9rh,,,,,,,,,,,,True,False
DTieJvYa-sA,19.0,29.0," ""/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07svc2k""",/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07svc2k,,,,,,,,True,False
DUsgjCMYyxQ,30.0,40.0," ""/m/068hy,/m/07r_k2n,/m/0bt9lr,/m/0jbk,/t/dd00136""",/m/068hy,/m/07r_k2n,/m/0bt9lr,/m/0jbk,/t/dd00136,,,,,,,,True,False
DV6HMoZhvG0,21.0,31.0," ""/m/09x0r,/t/dd00018""",/m/09x0r,/t/dd00018,,,,,,,,,,,True,False
DVEuOBxAyFM,20.0,30.0," ""/m/015p6,/m/020bb7,/m/06hps,/m/07pggtn""",/m/015p6,/m/020bb7,/m/06hps,/m/07pggtn,,,,,,,,,True,False
DWfG2EoJ3TE,0.0,10.0," ""/m/068zj,/m/0ch8v,/m/0jbk""",/m/068zj,/m/0ch8v,/m/0jbk,,,,,,,,,,True,False
DXNmuc_ZXHA,230.0,240.0," ""/m/07r4gkf""",/m/07r4gkf,,,,,,,,,,,,True,False
DXUmi-gSRww,10.0,20.0," ""/m/01b_21,/m/068hy,/m/0bt9lr,/m/0jbk""",/m/01b_21,/m/068hy,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
DZcd3Esg2z8,110.0,120.0," ""/m/03vt0,/m/09f96,/m/0h2mp""",/m/03vt0,/m/09f96,/m/0h2mp,,,,,,,,,,True,False
DaD0gvQnqyo,80.0,90.0," ""/m/015p6,/m/020bb7,/m/07pggtn""",/m/015p6,/m/020bb7,/m/07pggtn,,,,,,,,,,True,False
DdSgYm2ZwAw,530.0,540.0," ""/m/06hck5,/m/06wzb,/m/07rjwbb""",/m/06hck5,/m/06wzb,/m/07rjwbb,,,,,,,,,,True,False
DeP1H91YB10,360.0,370.0," ""/m/01280g,/m/09x0r,/m/0jbk""",/m/01280g,/m/09x0r,/m/0jbk,,,,,,,,,,True,False
DemqL00CVVQ,0.0,10.0," ""/m/015p6,/m/04s8yn,/m/09x0r""",/m/015p6,/m/04s8yn,/m/09x0r,,,,,,,,,,True,False
DfY5fVQANTQ,11.0,21.0," ""/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk""",/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk,,,,,,,,True,False
DhypZB6_06U,90.0,100.0," ""/m/06hck5,/m/06wzb,/m/07rjwbb""",/m/06hck5,/m/06wzb,/m/07rjwbb,,,,,,,,,,True,False
DjZLBwKtsxI,130.0,140.0," ""/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk""",/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk,,,,,,,,,True,False
Djc2Sx5RoNg,0.0,10.0," ""/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/m/0lyf6""",/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/m/0lyf6,,,,,,,,True,False
DjkResItPAc,30.0,40.0," ""/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk""",/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r,/m/0jbk,,,,,,,,True,False
DlkiTCd-5Tk,40.0,50.0," ""/m/068hy,/m/07r4k75,/m/09x0r,/m/0ch8v,/m/0jbk""",/m/068hy,/m/07r4k75,/m/09x0r,/m/0ch8v,/m/0jbk,,,,,,,,True,False
DmwsPp18fiM,17.0,27.0," ""/m/03vt0,/m/09f96,/m/0h2mp""",/m/03vt0,/m/09f96,/m/0h2mp,,,,,,,,,,True,False
Doa7n4YDNJw,0.0,10.0," ""/m/07rv9rh,/m/09x0r""",/m/07rv9rh,/m/09x0r,,,,,,,,,,,True,False
Dq29NSr8wDA,40.0,50.0," ""/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk""",/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
Dqv8aWzOgmo,50.0,60.0," ""/m/032n05,/m/0jbk""",/m/032n05,/m/0jbk,,,,,,,,,,,True,False
DvDvgdQBsvY,130.0,140.0," ""/m/068zj,/m/09x0r,/m/0jbk""",/m/068zj,/m/09x0r,/m/0jbk,,,,,,,,,,True,False
DzK0mQER28A,30.0,40.0," ""/m/07pjwq1,/m/09x0r""",/m/07pjwq1,/m/09x0r,,,,,,,,,,,True,False
Dzq4_ieNitU,0.0,4.0," ""/m/01xq0k1,/m/07rpkh9,/m/0ch8v""",/m/01xq0k1,/m/07rpkh9,/m/0ch8v,,,,,,,,,,True,False
E-As4tECwcQ,280.0,290.0," ""/m/015p6,/m/020bb7,/m/07pggtn""",/m/015p6,/m/020bb7,/m/07pggtn,,,,,,,,,,True,False
E0EUGWxAKUY,50.0,60.0," ""/m/04rlf,/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk""",/m/04rlf,/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk,,,,,,,,True,False
E0Q3USvTnXQ,10.0,20.0," ""/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk""",/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk,,,,,,,,True,False
E2g8koai-qk,220.0,230.0," ""/m/032n05""",/m/032n05,,,,,,,,,,,,True,False
E4gMihRfL1U,0.0,10.0," ""/m/04rlf,/m/04rzd,/m/07q5rw0""",/m/04rlf,/m/04rzd,/m/07q5rw0,,,,,,,,,,True,False
E9hGRyy_m04,110.0,120.0," ""/m/04cvmfc,/m/04rlf,/m/09x0r""",/m/04cvmfc,/m/04rlf,/m/09x0r,,,,,,,,,,True,False
EAcXF1obMmw,30.0,40.0," ""/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk""",/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk,,,,,,,,,True,False
EBwiCVS_gBs,40.0,50.0," ""/m/01b_21,/m/01hsr_,/m/068hy,/m/0bt9lr,/m/0jbk""",/m/01b_21,/m/01hsr_,/m/068hy,/m/0bt9lr,/m/0jbk,,,,,,,,True,False
EDI1-nNDU60,40.0,50.0," ""/m/03fwl,/m/07bgp,/m/0ch8v,/m/0jbk""",/m/03fwl,/m/07bgp,/m/0ch8v,/m/0jbk,,,,,,,,,True,False
EEmK-U4soi4,30.0,40.0," ""/m/068hy,/m/0ghcn6""",/m/068hy,/m/0ghcn6,,,,,,,,,,,True,False
EGUAZzrdLCE,30.0,40.0," ""/m/07r_80w,/m/09d5_""",/m/07r_80w,/m/09d5_,,,,,,,,,,,True,False
EIo9yMo1bzc,18.0,28.0," ""/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk""",/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk,,,,,,,,,True,False
EJ6J61LelNI,30.0,40.0," ""/m/04rlf,/t/dd00018""",/m/04rlf,/t/dd00018,,,,,,,,,,,True,False
EJE5_d-yauI,30.0,40.0," ""/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07svc2k""",/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07svc2k,,,,,,,,True,False
ELSDh7LPMRc,0.0,7.0," ""/m/07q0h5t,/m/09x0r""",/m/07q0h5t,/m/09x0r,,,,,,,,,,,True,False
ELt6A2MeO2E,0.0,10.0," ""/m/01280g,/m/04cvmfc,/m/0cdnk,/m/0jbk""",/m/01280g,/m/04cvmfc,/m/0cdnk,/m/0jbk,,,,,,,,,True,False
EMaBH7EKYMU,30.0,40.0," ""/m/078jl""",/m/078jl,,,,,,,,,,,,True,False
ENRuuwVZrpY,80.0,90.0," ""/m/04cvmfc,/m/04rlf,/m/0cdnk,/m/0jbk""",/m/04cvmfc,/m/04rlf,/m/0cdnk,/m/0jbk,,,,,,,,,True,False
EQ6qW27Y7O4,20.0,30.0," ""/m/025rv6n,/m/07st89h,/m/09b5t""",/m/025rv6n,/m/07st89h,/m/09b5t,,,,,,,,,,True,False
EROPptk7IZE,200.0,210.0," ""/m/04rlf,/m/07qdb04,/m/09x0r,/t/dd00125""",/m/04rlf,/m/07qdb04,/m/09x0r,/t/dd00125,,,,,,,,,True,False
EWV8CU6X6HA,30.0,40.0," ""/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv""",/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv,,,,,,,,,True,False
EY0xRzbHv4k,30.0,40.0," ""/m/07bgp,/m/07q0h5t,/m/09x0r""",/m/07bgp,/m/07q0h5t,/m/09x0r,,,,,,,,,,True,False
EacJsCirabE,30.0,40.0," ""/m/07r5c2p,/m/09x0r""",/m/07r5c2p,/m/09x0r,,,,,,,,,,,True,False
EakI8v4Ztt4,30.0,40.0," ""/m/05tny_,/m/068hy,/m/07ppn3j,/m/0bt9lr,/m/0jbk""",/m/05tny_,/m/068hy,/m/07ppn3j,/m/0bt9lr,/m/0jbk,,,,,,,,True,False
EcVCwHjQa-k,25.0,35.0," ""/m/01xq0k1,/m/07rpkh9,/m/0ch8v""",/m/01xq0k1,/m/07rpkh9,/m/0ch8v,,,,,,,,,,True,False
Ece7LPQPsGs,210.0,220.0," ""/m/09t49,/m/09x0r,/m/0j6m2,/m/0jbk""",/m/09t49,/m/09x0r,/m/0j6m2,/m/0jbk,,,,,,,,,True,False
EfJRRYbv-p8,21.0,31.0," ""/m/04rlf,/m/07q5rw0""",/m/04rlf,/m/07q5rw0,,,,,,,,,,,True,False
EfLeN6Bpksk,230.0,240.0," ""/m/03vt0,/m/09xqv""",/m/03vt0,/m/09xqv,,,,,,,,,,,True,False
EilTmGZZg1M,150.0,160.0," ""/m/01h3n,/m/03vt0,/m/0h2mp""",/m/01h3n,/m/03vt0,/m/0h2mp,,,,,,,,,,True,False
EjBv0s2GZN0,20.0,30.0," ""/m/06hps,/m/07r4gkf""",/m/06hps,/m/07r4gkf,,,,,,,,,,,True,False
Ek9VKTa-5gI,30.0,40.0," ""/m/078jl,/m/07rjwbb""",/m/078jl,/m/07rjwbb,,,,,,,,,,,True,False
EkNsyg05Flg,0.0,10.0," ""/m/07sx8x_,/m/09x0r,/t/dd00125""",/m/07sx8x_,/m/09x0r,/t/dd00125,,,,,,,,,,True,False
EodzL5d9A78,30.0,40.0," ""/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07pggtn,/m/07svc2k""",/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07pggtn,/m/07svc2k,,,,,,,True,False
Er5T9JIoF5E,180.0,190.0," ""/m/032n05""",/m/032n05,,,,,,,,,,,,True,False
Erqqn74J94A,30.0,40.0," ""/m/01xq0k1,/m/07rpkh9,/m/0ch8v""",/m/01xq0k1,/m/07rpkh9,/m/0ch8v,,,,,,,,,,True,False
Et1RCtGnkqU,110.0,120.0," ""/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk""",/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk,,,,,,,,,True,False
EtPIEB0fbzA,460.0,470.0," ""/m/015p6,/m/020bb7,/m/03vt0,/m/07pggtn,/m/09xqv""",/m/015p6,/m/020bb7,/m/03vt0,/m/07pggtn,/m/09xqv,,,,,,,,True,False
EthWDtWBo00,10.0,20.0," ""/m/01g50p,/m/04zmvq,/m/06d_3,/m/06hck5,/m/06wzb,/m/07jdr,/m/07rjwbb,/m/07rwm0c""",/m/01g50p,/m/04zmvq,/m/06d_3,/m/06hck5,/m/06wzb,/m/07jdr,/m/07rjwbb,/m/07rwm0c,,,,,True,False
Ewwd8Ui4KuM,50.0,60.0," ""/m/068hy,/m/07ppn3j,/m/0bt9lr,/m/0jbk""",/m/068hy,/m/07ppn3j,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
F0-PScRuxwU,40.0,50.0," ""/m/03vt0,/m/09f96,/m/0h2mp""",/m/03vt0,/m/09f96,/m/0h2mp,,,,,,,,,,True,False
F4EPO4JQ-ow,30.0,40.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp""",/m/025rv6n,/m/07qwf61,/m/0dbvp,,,,,,,,,,True,False
F4XKK8D22rY,30.0,40.0," ""/m/07bgp,/m/07q0h5t,/m/09x0r""",/m/07bgp,/m/07q0h5t,/m/09x0r,,,,,,,,,,True,False
F6KV2dvJIf4,40.0,50.0," ""/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk""",/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk,,,,,,,,,True,False
F7G3tjsh8rI,30.0,40.0," ""/m/07r_80w,/m/09d5_""",/m/07r_80w,/m/09d5_,,,,,,,,,,,True,False
F8Zt3mYlOqU,90.0,100.0," ""/m/032n05,/m/0jbk""",/m/032n05,/m/0jbk,,,,,,,,,,,True,False
FBTeyQFupeE,50.0,60.0," ""/m/025rv6n,/m/07st89h,/m/09b5t""",/m/025rv6n,/m/07st89h,/m/09b5t,,,,,,,,,,True,False
FFOh05nUGSE,30.0,40.0," ""/m/07q0h5t,/m/09x0r""",/m/07q0h5t,/m/09x0r,,,,,,,,,,,True,False
FJrRUCWjUO4,0.0,10.0," ""/m/03fwl,/m/04rlf,/m/09x0r,/m/0jbk""",/m/03fwl,/m/04rlf,/m/09x0r,/m/0jbk,,,,,,,,,True,False
FK9FUFqUx6M,20.0,30.0," ""/m/068zj,/m/0jbk""",/m/068zj,/m/0jbk,,,,,,,,,,,True,False
FKChDiQQ6uo,30.0,40.0," ""/m/01rd7k,/m/025rv6n,/m/07svc2k""",/m/01rd7k,/m/025rv6n,/m/07svc2k,,,,,,,,,,True,False
FN3M08ytpW4,10.0,20.0," ""/m/015p6,/m/07sx8x_,/m/09ddx,/m/0ch8v""",/m/015p6,/m/07sx8x_,/m/09ddx,/m/0ch8v,,,,,,,,,True,False
FN52fDt1kRA,260.0,270.0," ""/m/04cvmfc,/m/04rlf,/m/09x0r""",/m/04cvmfc,/m/04rlf,/m/09x0r,,,,,,,,,,True,False
FSm6Z98ALhw,350.0,360.0," ""/m/015p6,/m/020bb7,/m/03vt0,/m/07pggtn,/m/09xqv""",/m/015p6,/m/020bb7,/m/03vt0,/m/07pggtn,/m/09xqv,,,,,,,,True,False
FTYgwHJUkaY,10.0,20.0," ""/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk""",/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,,,,,,,,True,False
FU0W7AHnJ6M,540.0,550.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp""",/m/025rv6n,/m/07qwf61,/m/0dbvp,,,,,,,,,,True,False
FUEx9ItK3EI,100.0,110.0," ""/m/03vt0,/m/09xqv""",/m/03vt0,/m/09xqv,,,,,,,,,,,True,False
FVEjFz-YnYM,450.0,460.0," ""/m/03k3r,/m/0jbk""",/m/03k3r,/m/0jbk,,,,,,,,,,,True,False
FVe-yZDAo5g,30.0,40.0," ""/m/04s8yn,/m/07r5c2p""",/m/04s8yn,/m/07r5c2p,,,,,,,,,,,True,False
FVwfDaHqIps,30.0,40.0," ""/m/07rv9rh,/m/09x0r""",/m/07rv9rh,/m/09x0r,,,,,,,,,,,True,False
FWb73pA7Xu4,10.0,20.0," ""/m/01yrx,/m/04cvmfc,/m/0cdnk,/m/0jbk""",/m/01yrx,/m/04cvmfc,/m/0cdnk,/m/0jbk,,,,,,,,,True,False
FXLcbrD6nsQ,30.0,40.0," ""/m/03k3r,/m/04rlf,/m/07rv9rh,/m/09x0r,/m/0jbk""",/m/03k3r,/m/04rlf,/m/07rv9rh,/m/09x0r,/m/0jbk,,,,,,,,True,False
FYTW9jea5XQ,0.0,6.0," ""/m/07st88b,/m/09ld4""",/m/07st88b,/m/09ld4,,,,,,,,,,,True,False
F_nAW7rl7No,30.0,40.0," ""/m/078jl""",/m/078jl,,,,,,,,,,,,True,False
FbXjCKCuWDg,30.0,40.0," ""/m/07pjwq1,/m/09x0r""",/m/07pjwq1,/m/09x0r,,,,,,,,,,,True,False
Fb_hLZnMOCY,250.0,260.0," ""/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t""",/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t,,,,,,,,,True,False
FdGfzGC7hPw,30.0,40.0," ""/m/07qdb04,/m/09x0r""",/m/07qdb04,/m/09x0r,,,,,,,,,,,True,False
FdUMWDOUx_I,130.0,140.0," ""/m/078jl,/m/07rjwbb""",/m/078jl,/m/07rjwbb,,,,,,,,,,,True,False
FdZQAkC-tjQ,120.0,130.0," ""/m/032n05,/m/0jbk""",/m/032n05,/m/0jbk,,,,,,,,,,,True,False
Fdmeo7qIDI0,490.0,500.0," ""/m/03k3r,/m/0ch8v,/m/0jbk,/t/dd00129""",/m/03k3r,/m/0ch8v,/m/0jbk,/t/dd00129,,,,,,,,,True,False
FeRaDiSPb2c,17.0,27.0," ""/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk""",/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
FexInDVk8tg,14.0,24.0," ""/m/04s8yn,/m/07r5c2p,/m/0jbk""",/m/04s8yn,/m/07r5c2p,/m/0jbk,,,,,,,,,,True,False
FjiCMXDhUas,0.0,10.0," ""/m/01z5f,/m/025_jnm,/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk""",/m/01z5f,/m/025_jnm,/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,,,,,,True,False
FksdL1EWzvM,30.0,40.0," ""/m/06hps,/m/07r4gkf""",/m/06hps,/m/07r4gkf,,,,,,,,,,,True,False
FuTiynEpLpE,80.0,90.0," ""/m/04rlf,/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136""",/m/04rlf,/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136,,,,,,True,False
FveaOFL7eOs,300.0,310.0," ""/m/01h3n,/m/03vt0,/m/0h2mp""",/m/01h3n,/m/03vt0,/m/0h2mp,,,,,,,,,,True,False
Fw09tDLa-78,0.0,10.0," ""/m/01z5f,/m/05tny_,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk""",/m/01z5f,/m/05tny_,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,,,,,,,True,False
FwNPEly-xiQ,30.0,40.0," ""/m/04rmv""",/m/04rmv,,,,,,,,,,,,True,False
FydTsFi8JNw,30.0,40.0," ""/m/07pjwq1,/m/09x0r""",/m/07pjwq1,/m/09x0r,,,,,,,,,,,True,False
FzPENFfsnZc,130.0,140.0," ""/m/03vt0,/m/09f96,/m/0h2mp""",/m/03vt0,/m/09f96,/m/0h2mp,,,,,,,,,,True,False
G-7dlEsFTEs,30.0,40.0," ""/m/04rlf,/m/07qn4z3""",/m/04rlf,/m/07qn4z3,,,,,,,,,,,True,False
G12mV95lSGY,310.0,320.0," ""/m/01rd7k,/m/025rv6n,/m/07svc2k""",/m/01rd7k,/m/025rv6n,/m/07svc2k,,,,,,,,,,True,False
G13CgKfhE2s,30.0,40.0," ""/m/07r_80w,/m/09d5_""",/m/07r_80w,/m/09d5_,,,,,,,,,,,True,False
G1dURV3JUXY,50.0,60.0," ""/m/07r4gkf""",/m/07r4gkf,,,,,,,,,,,,True,False
G3aZ_x7eTXA,7.0,17.0," ""/m/025rv6n,/m/07st89h,/m/09b5t""",/m/025rv6n,/m/07st89h,/m/09b5t,,,,,,,,,,True,False
G5D054W3VDE,20.0,30.0," ""/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk""",/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
G7vXKtePlGM,10.0,20.0," ""/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk""",/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
G8HZEJufUKA,570.0,580.0," ""/m/078jl,/m/07rjwbb""",/m/078jl,/m/07rjwbb,,,,,,,,,,,True,False
G8tT-uKj3Ls,30.0,40.0," ""/m/015p6,/m/020bb7,/m/025rv6n,/m/07pggtn,/m/07qwf61,/m/0dbvp""",/m/015p6,/m/020bb7,/m/025rv6n,/m/07pggtn,/m/07qwf61,/m/0dbvp,,,,,,,True,False
G958vjLYBcI,0.0,10.0," ""/m/01g50p,/m/0284vy3,/m/06d_3,/m/06hck5,/m/06wzb,/m/07jdr,/m/07rjwbb,/m/07rwm0c""",/m/01g50p,/m/0284vy3,/m/06d_3,/m/06hck5,/m/06wzb,/m/07jdr,/m/07rjwbb,/m/07rwm0c,,,,,True,False
G9AU3bTfxYk,260.0,270.0," ""/m/01h3n,/m/03vt0,/m/0h2mp""",/m/01h3n,/m/03vt0,/m/0h2mp,,,,,,,,,,True,False
G9yiadmayg8,60.0,70.0," ""/m/068hy,/m/07sx8x_,/m/0bt9lr,/m/0jbk""",/m/068hy,/m/07sx8x_,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
GB6g0K683Bs,40.0,50.0," ""/m/05_wcq""",/m/05_wcq,,,,,,,,,,,,True,False
GF2kFAuK4EI,10.0,20.0," ""/m/03fwl,/m/07bgp,/m/09x0r,/m/0ch8v,/m/0jbk""",/m/03fwl,/m/07bgp,/m/09x0r,/m/0ch8v,/m/0jbk,,,,,,,,True,False
GFBVvxZ5Dig,30.0,40.0," ""/m/04rlf,/t/dd00018""",/m/04rlf,/t/dd00018,,,,,,,,,,,True,False
GFckyWFDGL8,30.0,40.0," ""/m/07r4gkf""",/m/07r4gkf,,,,,,,,,,,,True,False
GGITt2c7PAM,80.0,90.0," ""/m/01xq0k1,/m/07rpkh9,/m/0ch8v""",/m/01xq0k1,/m/07rpkh9,/m/0ch8v,,,,,,,,,,True,False
GHDi-lffJvo,0.0,10.0," ""/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk""",/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk,,,,,,,,,True,False
GRtcBvWD_Ls,30.0,40.0," ""/m/04rlf,/m/07qn4z3""",/m/04rlf,/m/07qn4z3,,,,,,,,,,,True,False
GRxS_70hwV4,30.0,40.0," ""/m/01rd7k,/m/025rv6n,/m/07svc2k""",/m/01rd7k,/m/025rv6n,/m/07svc2k,,,,,,,,,,True,False
GSXPxuQ6CXw,0.0,10.0," ""/m/07st88b,/m/09ld4""",/m/07st88b,/m/09ld4,,,,,,,,,,,True,False
GSaEuUDUmk8,25.0,35.0," ""/m/07rv9rh,/m/09x0r""",/m/07rv9rh,/m/09x0r,,,,,,,,,,,True,False
GTA-VQK-54w,30.0,40.0," ""/m/07bgp,/m/07q0h5t,/m/09x0r""",/m/07bgp,/m/07q0h5t,/m/09x0r,,,,,,,,,,True,False
